DateTime,Ticker,Old Balance,Transaction Amount,New Balance
2024-03-13,ABBV,-0.003614062499764259,7580.6736140625,7580.67
2024-03-13,AKAM,0.0023157531738888792,879.1176842468261,879.12
2024-03-13,CBOE,0.002356732178668608,15186.63764326782,15186.64
2024-03-13,CEG,-0.0004995727538243955,714.0204995727538,714.02
2024-03-13,COR,0.0015100830078154104,10581.798489916991,10581.8
2024-03-13,FANG,0.002449999999043939,7115.777550000001,7115.78
2024-03-13,FAST,3.425292970860028e-05,548.6599657470703,548.66
2024-03-13,GRMN,0.002527777099658124,1813.1374722229004,1813.14
2024-03-13,IBM,0.0029351562502597517,1757.1670648437498,1757.17
2024-03-13,JNPR,-0.001900000000205182,3142.3619000000003,3142.36
2024-03-13,LDOS,0.0005749999995714461,3123.3894250000003,3123.39
2024-03-13,LLY,-0.003509472656332946,2786.493509472656,2786.49
2024-03-13,META,0.0018318389893465792,1695.4181681610107,1695.42
2024-03-13,MOH,-0.0034267120363438153,2134.243426712036,2134.24
2024-03-13,MPC,0.0005829833984378752,50.35941701660156,50.36
2024-03-13,NFLX,-0.004860241699134349,1457.0148602416991,1457.01
2024-03-13,NRG,0.003779392242904578,5594.466220607757,5594.47
2024-03-13,NVDA,-0.0017100585937441792,3683.821710058594,3683.82
2024-03-13,NWS,-0.00022017593380496692,281.91022017593383,281.91
2024-03-13,PGR,-0.0007075897219692706,7148.390707589722,7148.39
2024-03-13,PKG,0.0017867614745910032,275.7582132385254,275.76
2024-03-13,PSX,0.001587846374604851,5964.008412153626,5964.01
2024-03-13,QCOM,0.0011116943358047138,1951.8288883056641,1951.83
2024-03-13,RL,-0.001508009338294869,1458.6415080093384,1458.64
2024-03-13,STX,0.003422794341986446,1408.346577205658,1408.35
2024-03-13,T,0.0039509550094294354,444.07604904499055,444.08
2024-03-13,TSN,-0.003114261627160886,1916.0531142616271,1916.05
2024-03-13,UBER,-0.0038614440918252058,218.57386144409182,218.57
2024-03-13,VLTO,0.003648363494903606,2477.886351636505,2477.89
2024-03-13,WAT,-0.0016816528323033708,3486.971681652832,3486.97
2024-03-13,WDC,-0.004787723541284095,185.14478772354127,185.14
2024-03-13,WM,0.0028972137451148683,208.0871027862549,208.09
2024-03-13,WRK,-0.0006309886930466746,2729.810630988693,2729.81
