DateTime,Ticker,Old Balance,Transaction Amount,New Balance
2024-03-13,ABBV,-0.0015770629888720578,7580.6915770629885,7580.69
2024-03-13,AKAM,0.0013127532959060773,879.1286872467041,879.13
2024-03-13,CBOE,0.003973731994847185,15186.656026268005,15186.66
2024-03-13,CEG,-0.0004995727538243955,714.0204995727538,714.02
2024-03-13,COR,0.0015100830078154104,10581.798489916991,10581.8
2024-03-13,FANG,0.002449999999043939,7115.777550000001,7115.78
2024-03-13,FAST,3.425292970860028e-05,548.6599657470703,548.66
2024-03-13,GRMN,0.002527777099658124,1813.1374722229004,1813.14
2024-03-13,IBM,0.001281155395645328,1757.1287188446045,1757.13
2024-03-13,JNPR,-0.001900000000205182,3142.3619000000003,3142.36
2024-03-13,LDOS,0.0005749999995714461,3123.3894250000003,3123.39
2024-03-13,LLY,-0.003509472656332946,2786.493509472656,2786.49
2024-03-13,META,0.00019083862298430176,1695.369809161377,1695.37
2024-03-13,MOH,-0.0034267120363438153,2134.243426712036,2134.24
2024-03-13,MPC,0.0005829833984378752,50.35941701660156,50.36
2024-03-13,NFLX,-0.004860241699134349,1457.0148602416991,1457.01
2024-03-13,NRG,0.0016893920892471215,5594.47831060791,5594.48
2024-03-13,NVDA,-0.0017100585937441792,3683.821710058594,3683.82
2024-03-13,NWS,-0.004758175659219432,281.9047581756592,281.9
2024-03-13,PGR,-0.0010335891720387735,7148.371033589172,7148.37
2024-03-13,PKG,0.003018762206977499,275.776981237793,275.78
2024-03-13,PSX,-0.0034631530770639074,5963.993463153077,5963.99
2024-03-13,QCOM,0.0011116943358047138,1951.8288883056641,1951.83
2024-03-13,RL,-0.003669009399573042,1458.6236690093995,1458.62
2024-03-13,STX,0.004248794555678614,1408.3557512054442,1408.36
2024-03-13,T,-0.0012480449676672833,444.08124804496765,444.08
2024-03-13,TSN,-0.001968261718729991,1916.0419682617187,1916.04
2024-03-13,UBER,0.0006445556640528594,218.58935544433595,218.59
2024-03-13,VLTO,0.002524363708744204,2477.8774756362914,2477.88
2024-03-13,WAT,-0.0016816528323033708,3486.971681652832,3486.97
2024-03-13,WDC,-0.00237772369385425,185.13237772369385,185.13
2024-03-13,WM,0.001969213867198505,208.10803078613282,208.11
2024-03-13,WRK,0.004735011291813862,2729.8152649887083,2729.82
